Rank,Release_Date,Movie_Title,USD_Production_Budget,USD_Worldwide_Gross,USD_Domestic_Gross,Year,Profit,ROI,Decade
3293,2013-06-12,The Last Days on Mars,10600000,261364,24084,2013,-10338636,-97.53430188679245,2010
24,2013-06-14,Man of Steel,225000000,667999518,291045518,2013,442999518,196.88867466666667,2010
4863,2013-06-14,20 Feet From Stardom,1000000,5892466,4946250,2013,4892466,489.2466,2010
46,2013-06-21,Monsters University,200000000,743588329,268488329,2013,543588329,271.79416449999997,2010
61,2013-06-21,World War Z,190000000,531514650,202359711,2013,341514650,179.74455263157896,2010
166,2013-06-28,White House Down,150000000,205440387,73103784,2013,55440387,36.960258,2010
1239,2013-06-28,The Heat,43000000,229727774,159581587,2013,186727774,434.25063720930234,2010
2223,2013-06-28,Redemption,23000000,13593473,36686,2013,-9406527,-40.89794347826087,2010
5084,2013-06-28,Detention of the Dead,500000,1778,1778,2013,-498222,-99.6444,2010
888,2013-07-06,The Internship,58000000,93672764,44672764,2013,35672764,61.50476551724138,2010
4333,2013-07-06,The Purge,3000000,91266581,64473115,2013,88266581,2942.2193666666667,2010
419,2013-07-08,Percy Jackson: Sea of Monsters,90000000,200859554,68559554,2013,110859554,123.17728222222222,2010
1477,2013-07-08,We're the Millers,37000000,267816276,150394119,2013,230816276,623.827772972973,2010
205,2013-07-17,Turbo,135000000,286896578,83028130,2013,151896578,112.51598370370371,2010
226,2013-07-19,R.I.P.D.,130000000,79076678,33618855,2013,-50923322,-39.171786153846156,2010
477,2013-07-19,RED 2,84000000,137162560,53262560,2013,53162560,63.288761904761905,2010
2312,2013-07-19,The Conjuring,20000000,318000141,137400141,2013,298000141,1490.000705,2010
3944,2013-07-19,Grabbers,5300000,440821,0,2013,-4859179,-91.68262264150944,2010
4098,2013-07-19,Only God Forgives,4800000,4494560,775849,2013,-305440,-6.363333333333333,2010
4889,2013-07-19,The Act of Killing,1000000,501289,486919,2013,-498711,-49.8711,2010
3782,2013-07-23,Twixt,7000000,1268346,0,2013,-5731654,-81.88077142857144,2010
276,2013-07-26,The Wolverine,115000000,416456852,132556852,2013,301456852,262.1363930434783,2010
2589,2013-07-26,Blue Jasmine,18000000,102912961,33404871,2013,84912961,471.7386722222222,2010
4658,2013-07-26,Stranded,1900000,285593,0,2013,-1614407,-84.96878947368421,2010
4719,2013-07-26,The To Do List,1500000,4128828,3491669,2013,2628828,175.2552,2010
299,2013-07-31,The Smurfs 2,110000000,348547523,71017784,2013,238547523,216.86138454545457,2010
5086,2013-08-01,Now is Good,500000,2141436,0,2013,1641436,328.2872,2010
1515,2013-08-02,Identity Thief,35000000,175361578,134506920,2013,140361578,401.03308000000004,2010
1792,2013-08-02,Side Effects,30000000,66742138,32172757,2013,36742138,122.47379333333332,2010
4656,2013-08-02,ABCD (Any Body Can Dance),1900000,10137234,222098,2013,8237234,433.53863157894733,2010
47,2013-08-03,Oz the Great and Powerful,200000000,490359051,234770996,2013,290359051,145.17952549999998,2010
1833,2013-08-03,Dead Man Down,30000000,19599974,10895295,2013,-10400026,-34.66675333333333,2010
145,2013-08-11,Thor: The Dark World,150000000,644602516,206362140,2013,494602516,329.7350106666667,2010
2543,2013-08-11,The Book Thief,19000000,76086711,21488481,2013,57086711,300.4563736842105,2010
1413,2013-08-16,Paranoia,40000000,16173593,7388654,2013,-23826407,-59.5660175,2010
1712,2013-08-16,Lee Daniels' The Butler,30000000,177025498,116632095,2013,147025498,490.08499333333333,2010
1911,2013-08-16,Kick-Ass 2,28000000,63129909,28795985,2013,35129909,125.46396071428572,2010
2610,2013-08-16,Jobs,18000000,43402515,16131410,2013,25402515,141.12508333333332,2010
4056,2013-08-16,Ain't Them Bodies Saints,5000000,1075009,391611,2013,-3924991,-78.49982,2010
4498,2013-08-16,Underdogs,2500000,35017,35017,2013,-2464983,-98.59932,2010
853,2013-08-21,The Mortal Instruments: City of Bones,60000000,75965567,31165421,2013,15965567,26.609278333333336,2010
1443,2013-08-23,Yi dai zong shi,38600000,57987299,6594959,2013,19387299,50.22616321243524,2010
2387,2013-08-23,The World's End,20000000,47508505,26004851,2013,27508505,137.54252499999998,2010
2525,2013-08-23,The Frozen Ground,19200000,5617460,0,2013,-13582540,-70.74239583333333,2010
5064,2013-08-23,Drinking Buddies,500000,407100,343706,2013,-92900,-18.58,2010
5263,2013-08-23,Sparrows Dance,175000,2602,2602,2013,-172398,-98.51314285714285,2010
2619,2013-08-30,Getaway,18000000,11813989,10501938,2013,-6186011,-34.366727777777776,2010
3344,2013-08-30,One Direction: This is Us,10000000,68541786,28873374,2013,58541786,585.41786,2010
3966,2013-08-30,No se Aceptan Devoluciones,5000000,100486616,44467206,2013,95486616,1909.73232,2010
261,2013-09-08,Elysium,120000000,286192091,93050117,2013,166192091,138.49340916666665,2010
1021,2013-09-08,Disney Planes,50000000,238059569,90282580,2013,188059569,376.119138,2010
1784,2013-09-13,The Family,30000000,51078541,36918811,2013,21078541,70.26180333333333,2010
3958,2013-09-13,Insidious Chapter 2,5000000,161921515,83586447,2013,156921515,3138.4303,2010
4618,2013-09-13,Plush,2000000,28864,3080,2013,-1971136,-98.5568,2010
3620,2013-09-18,Enough Said,8000000,25621449,17550872,2013,17621449,220.26811249999997,2010
1156,2013-09-20,Prisoners,46000000,113402302,61002302,2013,67402302,146.52674347826087,2010
1461,2013-09-20,Rush,38000000,98230839,26947624,2013,60230839,158.50220789473684,2010
2457,2013-09-20,Battle of the Year,20000000,16723377,8888355,2013,-3276623,-16.383115,2010
3665,2013-09-20,Feichang Xingyun,8000000,21970000,0,2013,13970000,174.625,2010
561,2013-09-27,Cloudy with a Chance of Meatballs 2,78000000,274392649,119793567,2013,196392649,251.78544743589742,2010
2636,2013-09-27,Metallica Through the Never,18000000,9082906,3419967,2013,-8917094,-49.53941111111111,2010
3574,2013-09-27,Baggage Claim,8500000,22885836,21569509,2013,14385836,169.2451294117647,2010
3925,2013-09-27,Don Jon,5500000,41268579,24477704,2013,35768579,650.3378,2010
62,2013-10-05,The Great Gatsby,190000000,351040419,144840419,2013,161040419,84.75811526315789,2010
2894,2013-10-05,Peeples,15000000,9307166,9177065,2013,-5692834,-37.95222666666667,2010
675,2013-10-18,Escape Plan,70000000,103735965,25135965,2013,33735965,48.19423571428572,2010
1787,2013-10-18,Carrie,30000000,82409520,35266619,2013,52409520,174.69840000000002,2010
1996,2013-10-18,The Fifth Estate,26000000,6154172,3254172,2013,-19845828,-76.33010769230769,2010
2334,2013-10-18,12 Years a Slave,20000000,181025343,56671993,2013,161025343,805.1267149999999,2010
3579,2013-10-18,All is Lost,8500000,10386814,6263670,2013,1886814,22.197811764705882,2010
2098,2013-10-25,The Counselor,25000000,71009334,16973715,2013,46009334,184.037336,2010
2797,2013-10-25,Jackass Presents: Bad Grandpa,15000000,160903019,102003019,2013,145903019,972.6867933333333,2010
833,2013-11-01,Gangster Squad,60000000,104100903,46000903,2013,44100903,73.501505,2010
3262,2013-11-01,Quartet,11000000,56178935,18388357,2013,45178935,410.7175909090909,2010
4469,2013-11-01,A Haunted House,2500000,59922558,40041683,2013,57422558,2296.9023199999997,2010
915,2013-11-10,Captain Phillips,55000000,220648184,107136417,2013,165648184,301.1785163636364,2010
2464,2013-11-10,Machete Kills,20000000,18273009,8008161,2013,-1726991,-8.634955,2010
3945,2013-11-10,La Vie d'Adèle – Chapitres 1 & 2,5250000,22937201,2450504,2013,17687201,336.89906666666667,2010
5004,2013-11-10,All the Boys Love Mandy Lane,750000,1960521,0,2013,1210521,161.4028,2010
5020,2013-11-10,Escape from Tomorrow,650000,171962,171962,2013,-478038,-73.5443076923077,2010
2672,2013-11-15,The Best Man Holiday,17000000,72835710,70525195,2013,55835710,328.44535294117645,2010
3168,2013-11-15,Nebraska,12000000,24761360,17654912,2013,12761360,106.34466666666667,2010
3198,2013-11-15,La grande bellezza,12000000,29549145,2883879,2013,17549145,146.242875,2010
3761,2013-11-15,The Christmas Candle,7000000,1933829,1632000,2013,-5066171,-72.37387142857142,2010
134,2013-11-22,Frozen,150000000,1274234980,400738009,2013,1124234980,749.4899866666667,2010
211,2013-11-22,The Hunger Games: Catching Fire,130000000,864868047,424668047,2013,734868047,565.2831130769231,2010
2247,2013-11-22,Delivery Man,22000000,70536870,30659817,2013,48536870,220.62213636363634,2010
3142,2013-11-22,Philomena,12000000,98963392,37709979,2013,86963392,724.6949333333333,2010
2255,2013-11-27,Homefront,22000000,51695362,20158492,2013,29695362,134.9789181818182,2010
2663,2013-11-27,Black Nativity,17500000,7285135,7018188,2013,-10214865,-58.37065714285714,2010
1611,2013-11-29,Mandela: Long Walk to Freedom,35000000,29890402,8323085,2013,-5109598,-14.59885142857143,2010
1292,2013-12-04,42,40000000,97470701,95020213,2013,57470701,143.6767525,2010
2372,2013-12-04,Scary Movie V,20000000,78613981,32015787,2013,58613981,293.069905,2010
4329,2013-12-04,Antiviral,3100000,123407,0,2013,-2976593,-96.01912903225806,2010
1664,2013-12-06,This is the End,32000000,126539117,101470202,2013,94539117,295.434740625,2010
64,2013-12-07,Pacific Rim,190000000,411002906,101802906,2013,221002906,116.31731894736843,2010
496,2013-12-07,Grown Ups 2,80000000,247023808,133668525,2013,167023808,208.77976,2010
4960,2013-12-07,Fruitvale Station,900000,17549645,16098998,2013,16649645,1849.9605555555554,2010
15,2013-12-13,The Hobbit: The Desolation of Smaug,250000000,960366855,258366855,2013,710366855,284.14674199999996,2010
1281,2013-12-13,American Hustle,40000000,257878294,150117807,2013,217878294,544.695735,2010
1520,2013-12-13,Saving Mr. Banks,35000000,114962525,83299761,2013,79962525,228.46435714285715,2010
2039,2013-12-13,Tyler Perry's A Madea Christmas,25000000,52543354,52543354,2013,27543354,110.17341599999999,2010
1012,2013-12-18,Anchorman 2: The Legend Continues,50000000,172185754,127352707,2013,122185754,244.371508,2010
539,2013-12-20,Walking with Dinosaurs,80000000,130580730,36076121,2013,50580730,63.22591250000001,2010
95,2013-12-25,47 Ronin,175000000,151716815,38362475,2013,-23283185,-13.304677142857143,2010
338,2013-12-25,The Wolf of Wall Street,100000000,391976723,116900694,2013,291976723,291.976723,2010
394,2013-12-25,The Secret Life of Walter Mitty,91000000,188536838,58236838,2013,97536838,107.18333846153847,2010
1373,2013-12-25,Grudge Match,40000000,69807260,29807260,2013,29807260,74.51815,2010
2059,2013-12-25,August: Osage County,25000000,50738810,37738810,2013,25738810,102.95524,2010
1860,2013-12-31,Space Pirate Captain Harlock,30000000,143490,0,2013,-29856510,-99.5217,2010
2276,2013-12-31,Metegol,22000000,30051905,0,2013,8051905,36.599568181818185,2010
2778,2013-12-31,Zulu,16000000,1844228,0,2013,-14155772,-88.47357500000001,2010
4234,2013-12-31,Geograf globus propil,4000000,4454853,0,2013,454853,11.371325,2010
4924,2013-12-31,Heli,1000000,552614,0,2013,-447386,-44.7386,2010
5276,2013-12-31,Speak No Evil,150000,32927,0,2013,-117073,-78.04866666666666,2010
97,2014-01-08,Guardians of the Galaxy,170000000,771100771,333172112,2014,601100771,353.5886888235294,2010
1795,2014-01-08,Get on Up,30000000,33339868,30569935,2014,3339868,11.132893333333334,2010
2772,2014-01-10,"Men, Women and Children",16000000,1705908,705908,2014,-14294092,-89.33807499999999,2010
827,2014-01-17,Jack Ryan: Shadow Recruit,60000000,131377412,50577412,2014,71377412,118.96235333333334,2010
1738,2014-01-17,The Nut Job,30000000,122529966,64251538,2014,92529966,308.43322,2010
2013,2014-01-17,Ride Along,25000000,153733800,134202565,2014,128733800,514.9352,2010
3731,2014-01-17,Devil's Due,7000000,36146087,15821461,2014,29146087,416.37267142857144,2010
748,2014-01-24,"I, Frankenstein",65000000,74575290,19075290,2014,9575290,14.731215384615384,2010
3778,2014-01-28,Snezhnaya koroleva,7000000,15206330,0,2014,8206330,117.2332857142857,2010
2618,2014-01-31,Labor Day,18000000,14189810,13371528,2014,-3810190,-21.16772222222222,2010
3610,2014-01-31,That Awkward Moment,8000000,53068955,26068955,2014,45068955,563.3619375000001,2010
3768,2014-02-04,Dom Hemingway,7000000,1857458,523511,2014,-5142542,-73.46488571428571,2010
49,2014-02-05,The Amazing Spider-Man 2,200000000,708996336,202853933,2014,508996336,254.498168,2010
4460,2014-02-05,Ida,2600000,15298355,3827060,2014,12698355,488.39826923076924,2010
5031,2014-02-05,Water & Power,600000,42557,42557,2014,-557443,-92.90716666666667,2010
1794,2014-02-07,Deliver Us from Evil,30000000,87956618,30577122,2014,57956618,193.18872666666667,2010
2320,2014-02-07,Tammy,20000000,93931360,84525432,2014,73931360,369.65680000000003,2010
3047,2014-02-07,Earth to Echo,13000000,42174545,38934842,2014,29174545,224.41957692307693,2010
870,2014-02-14,Winter's Tale,60000000,22468620,12600231,2014,-37531380,-62.5523,2010
2392,2014-02-14,Endless Love,20000000,34718173,23438250,2014,14718173,73.59086500000001,2010
3043,2014-02-14,About Last Night,13000000,50445860,48637684,2014,37445860,288.0450769230769,2010
543,2014-02-21,Pompeii,80000000,108469033,23169033,2014,28469033,35.58629125,2010
1910,2014-02-21,3 Days to Kill,28000000,38959900,30697999,2014,10959900,39.142500000000005,2010
1019,2014-02-28,Non-Stop,50000000,222383055,91742160,2014,172383055,344.76610999999997,2010
2237,2014-02-28,Son of God,22000000,70949793,59700064,2014,48949793,222.4990590909091,2010
4687,2014-02-28,The Lunchbox,1700000,12231500,4231500,2014,10531500,619.5,2010
3972,2014-03-01,Paranormal Activity: The Marked Ones,5000000,86362372,32462372,2014,81362372,1627.24744,2010
768,2014-03-10,Gone Girl,61000000,368567189,167767189,2014,307567189,504.20850655737706,2010
2753,2014-03-10,Left Behind,16000000,20769209,14019924,2014,4769209,29.80755625,2010
3800,2014-03-10,Annabelle,6500000,256873813,84273813,2014,250373813,3851.9048153846156,2010
4759,2014-03-10,La chambre bleue,1400000,1945420,260441,2014,545420,38.95857142857143,2010
2826,2014-03-12,Wild,15000000,52501541,37880356,2014,37501541,250.01027333333332,2010
705,2014-03-14,Need for Speed,66000000,194169619,43568507,2014,128169619,194.19639242424242,2010
3395,2014-03-14,Bad Words,10000000,7843145,7779614,2014,-2156855,-21.568550000000002,2010
3873,2014-03-14,Veronica Mars,6000000,3485383,3322127,2014,-2514617,-41.91028333333333,2010
5248,2014-03-14,The Word,200000,3648,3648,2014,-196352,-98.176,2010
446,2014-03-21,Divergent,85000000,276014965,150947895,2014,191014965,224.7234882352941,2010
941,2014-03-21,Muppets Most Wanted,55000000,79312301,51178893,2014,24312301,44.20418363636364,2010
1998,2014-03-21,Blood Ties,26000000,2923959,42472,2014,-23076041,-88.75400384615385,2010
3438,2014-03-21,50 to 1,10000000,1069454,1069454,2014,-8930546,-89.30546,2010
4822,2014-03-21,God’s Not Dead,1150000,63777092,60755732,2014,62627092,5445.834086956522,2010
5303,2014-03-21,Cheap Thrills,100000,59424,59424,2014,-40576,-40.576,2010
222,2014-03-28,Noah,130000000,352831065,101200044,2014,222831065,171.40851153846154,2010
1605,2014-03-28,Sabotage,35000000,18376443,10508518,2014,-16623557,-47.49587714285714,2010
5173,2014-03-28,Locker 13,300000,3496,3496,2014,-296504,-98.83466666666666,2010
99,2014-04-04,Captain America: The Winter Soldier,170000000,714401889,259746958,2014,544401889,320.2364052941177,2010
3028,2014-04-04,Under the Skin,13300000,7229933,2614251,2014,-6070067,-45.639601503759394,2010
4141,2014-04-09,Falcon Rising,4500000,11774,11774,2014,-4488226,-99.73835555555556,2010
3125,2014-04-16,Heaven is for Real,12000000,100919111,91386097,2014,88919111,740.9925916666666,2010
362,2014-04-18,Transcendence,100000000,103039258,23022309,2014,3039258,3.039258,2010
4174,2014-04-18,A Haunted House 2,4000000,21206861,17329487,2014,17206861,430.171525,2010
1303,2014-04-25,The Other Woman,40000000,195111193,83911193,2014,155111193,387.7779825,2010
1915,2014-04-25,Brick Mansions,28000000,73421224,20396829,2014,45421224,162.21865714285715,2010
5123,2014-04-25,Blue Ruin,420000,435168,258384,2014,15168,3.6114285714285717,2010
1641,2014-05-09,Thunder and the House of Magic,34000000,10392666,4091,2014,-23607334,-69.43333529411765,2010
4519,2014-05-09,Frontera,2300000,59696,59696,2014,-2240304,-97.40452173913043,2010
112,2014-05-11,Interstellar,165000000,668913307,188017894,2014,503913307,305.40200424242425,2010
120,2014-05-16,Godzilla,160000000,529076069,200676069,2014,369076069,230.67254312499998,2010
2061,2014-05-16,Million Dollar Arm,25000000,39217912,36447959,2014,14217912,56.87164799999999,2010
2768,2014-05-16,The Immigrant,16000000,7585011,2013456,2014,-8414989,-52.59368125,2010
48,2014-05-23,X-Men: Days of Future Past,200000000,747862775,233921534,2014,547862775,273.9313875,2010
1196,2014-05-23,Blended,45000000,127990741,46290741,2014,82990741,184.42386888888888,2010
73,2014-05-30,Maleficent,180000000,758536735,241407328,2014,578536735,321.4092972222222,2010
1348,2014-05-30,A Million Ways to Die in The West,40000000,86778557,42720965,2014,46778557,116.9463925,2010
1237,2014-06-02,The Interview,44000000,12342632,6105175,2014,-31657368,-71.94856363636364,2010
82,2014-06-06,Edge of Tomorrow,178000000,370541256,100206256,2014,192541256,108.16924494382023,2010
3122,2014-06-06,The Fault in Our Stars,12000000,307166834,124872350,2014,295166834,2459.7236166666667,2010
4149,2014-06-06,Anna,4357373,1200000,0,2014,-3157373,-72.46047102233388,2010
4866,2014-06-06,Obvious Child,1000000,3324070,3122616,2014,2324070,232.40699999999998,2010
5203,2014-06-06,Test,250000,18823,18823,2014,-231177,-92.4708,2010
174,2014-06-13,How to Train Your Dragon 2,145000000,616102924,177002924,2014,471102924,324.89856827586203,2010
1004,2014-06-13,22 Jump Street,50000000,331333876,191719337,2014,281333876,562.6677520000001,2010
3583,2014-06-13,The Rover,8500000,3180252,1109199,2014,-5319748,-62.585270588235296,2010
4778,2014-06-13,Los insolitos peces gato,1300000,16653,11278,2014,-1283347,-98.719,2010
